siteid,icd_code,icd_version,num_patients,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
France,M10.07,10,0,0,1,3
France,M10.3,10,0,0,1,3
France,M10.9,10,0,0,1,3
France,M10.90,10,0,0,1,3
France,M10.99,10,0,0,1,3
France,M11.2,10,0,0,1,3
France,M11.20,10,0,0,1,3
France,M11.23,10,0,0,1,3
France,M11.94,10,0,0,1,3
France,M13.0,10,0,0,1,3
France,M13.00,10,0,0,1,3
France,M13.96,10,0,0,1,3
France,M13.97,10,0,0,1,3
France,M15.0,10,0,0,1,3
France,M15.3,10,0,0,1,3
France,M17.0,10,0,0,1,3
France,M17.1,10,0,0,1,3
France,M17.4,10,0,0,1,3
France,M19.0,10,0,0,1,3
France,M19.01,10,0,0,1,3
France,M19.05,10,0,0,1,3
France,M19.9,10,0,0,1,3
France,M19.99,10,0,0,1,3
France,M20.1,10,0,0,1,3
France,M25.06,10,0,0,1,3
France,M25.27,10,0,0,1,3
France,M25.46,10,0,0,1,3
France,M25.50,10,0,0,1,3
France,M25.56,10,0,0,1,3
France,M25.57,10,0,0,1,3
France,M30.0,10,0,0,1,3
France,M31.1,10,0,0,1,3
France,M31.3,10,0,0,1,3
France,M31.8,10,0,0,1,3
France,M31.9,10,0,0,1,3
France,M32.1,10,0,0,1,3
France,M32.9,10,0,0,1,3
France,M33.1,10,0,0,1,3
France,M34.0,10,0,0,1,3
France,M34.8,10,0,0,1,3
France,M34.9,10,0,0,1,3
France,M35.3,10,0,0,1,3
France,M41.96,10,0,0,1,3
France,M43.0,10,0,0,1,3
France,M46.5,10,0,0,1,3
France,M47.13,10,0,0,1,3
France,M47.82,10,0,0,1,3
France,M47.85,10,0,0,1,3
France,M47.86,10,0,0,1,3
France,M47.89,10,0,0,1,3
France,M47.90,10,0,0,1,3
France,M47.92,10,0,0,1,3
France,M48.0,10,0,0,1,3
France,M48.06,10,0,0,1,3
France,M48.22,10,0,0,1,3
France,M48.26,10,0,0,1,3
France,M48.5,10,0,0,1,3
France,M50.0,10,0,0,1,3
France,M51.2,10,0,0,1,3
France,M51.8,10,0,0,1,3
France,M51.9,10,0,0,1,3
France,M54.16,10,0,0,1,3
France,M54.4,10,0,0,1,3
France,M54.80,10,0,0,1,3
France,M62.5,10,0,0,1,3
France,M62.59,10,0,0,1,3
France,M62.88,10,0,0,1,3
France,M72.0,10,0,0,1,3
France,M72.67,10,0,0,1,3
France,M79.10,10,0,0,1,3
France,M79.16,10,0,0,1,3
France,M79.19,10,0,0,1,3
France,M79.6,10,0,0,1,3
France,M79.66,10,0,0,1,3
France,M79.7,10,0,0,1,3
France,M79.79,10,0,0,1,3
France,M80.00,10,0,0,1,3
France,M80.05,10,0,0,1,3
France,M80.08,10,0,0,1,3
France,M80.5,10,0,0,1,3
France,M80.55,10,0,0,1,3
France,M80.56,10,0,0,1,3
France,M80.90,10,0,0,1,3
France,M80.98,10,0,0,1,3
France,M81.0,10,0,0,1,3
France,M81.00,10,0,0,1,3
France,M81.50,10,0,0,1,3
France,M81.59,10,0,0,1,3
France,M81.85,10,0,0,1,3
France,M81.9,10,0,0,1,3
France,M82.0,10,0,0,1,3
France,M84.15,10,0,0,1,3
France,M84.97,10,0,0,1,3
France,M85.37,10,0,0,1,3
France,M86.07,10,0,0,1,3
France,M86.17,10,0,0,1,3
France,M86.37,10,0,0,1,3
France,M86.48,10,0,0,1,3
France,M86.6,10,0,0,1,3
France,M88.8,10,0,0,1,3
France,M90.7,10,0,0,1,3
France,M96.0,10,0,0,1,3
France,M96.6,10,0,0,1,3
France,M96.8,10,0,0,1,3
France,M99.4,10,0,0,1,3
France,MR181399,10,0,0,1,3
France,MR2932,10,0,0,1,3
France,MR439175,10,0,0,1,3
France,MR639,10,0,0,1,3
France,MR95619,10,0,0,1,3
France,N04.0,10,0,0,1,3
France,N04.9,10,0,0,1,3
France,N05.9,10,0,0,1,3
France,N08.4,10,0,0,1,3
France,N11.1,10,0,0,1,3
France,N11.9,10,0,0,1,3
France,N13.0,10,0,0,1,3
France,N13.1,10,0,0,1,3
France,N13.3,10,0,0,1,3
France,N13.6,10,0,0,1,3
France,N14.1,10,0,0,1,3
France,N17.1,10,0,0,1,3
France,N19,10,0,0,1,3
France,N20.0,10,0,0,1,3
France,N20.1,10,0,0,1,3
France,N23,10,0,0,1,3
France,N28.1,10,0,0,1,3
France,N28.8,10,0,0,1,3
France,N30.0,10,0,0,1,3
France,N30.9,10,0,0,1,3
France,N31.1,10,0,0,1,3
France,N31.9,10,0,0,1,3
France,N32.0,10,0,0,1,3
France,N32.2,10,0,0,1,3
France,N36.8,10,0,0,1,3
France,N39.1,10,0,0,1,3
France,N39.3,10,0,0,1,3
France,N42.2,10,0,0,1,3
France,N62,10,0,0,1,3
France,N74.8,10,0,0,1,3
France,N77.1,10,0,0,1,3
France,N92.1,10,0,0,1,3
France,N93.8,10,0,0,1,3
France,N99.8,10,0,0,1,3
France,O10.0,10,0,0,1,3
France,O11,10,0,0,1,3
France,O14.1,10,0,0,1,3
France,O20.0,10,0,0,1,3
France,O23.5,10,0,0,1,3
France,O26.0,10,0,0,1,3
France,O28.3,10,0,0,1,3
France,O30.0,10,0,0,1,3
France,O34.1,10,0,0,1,3
France,O34.2,10,0,0,1,3
France,O35.8,10,0,0,1,3
France,O36.3,10,0,0,1,3
France,O36.5,10,0,0,1,3
France,O48,10,0,0,1,3
France,O60.0,10,0,0,1,3
France,O60.3,10,0,0,1,3
France,O63.1,10,0,0,1,3
France,O64.0,10,0,0,1,3
France,O66.2,10,0,0,1,3
France,O68.0,10,0,0,1,3
France,O68.1,10,0,0,1,3
France,O69.1,10,0,0,1,3
France,O69.8,10,0,0,1,3
France,O70.0,10,0,0,1,3
France,O71.4,10,0,0,1,3
France,O72.0,10,0,0,1,3
France,O72.1,10,0,0,1,3
France,O75.2,10,0,0,1,3
France,O75.7,10,0,0,1,3
France,O90.2,10,0,0,1,3
France,O91.1,10,0,0,1,3
France,O98.5,10,0,0,1,3
France,O99.2,10,0,0,1,3
France,O99.3,10,0,0,1,3
France,O99.5,10,0,0,1,3
France,O99.8,10,0,0,1,3
France,P00.8,10,0,0,1,3
France,P02.5,10,0,0,1,3
France,P07.3,10,0,0,1,3
France,P08.1,10,0,0,1,3
France,P20.1,10,0,0,1,3
France,P20.9,10,0,0,1,3
France,P21.1,10,0,0,1,3
France,P22.8,10,0,0,1,3
France,P22.9,10,0,0,1,3
France,P23.0,10,0,0,1,3
France,P23.3,10,0,0,1,3
France,P27.1,10,0,0,1,3
France,P36.9,10,0,0,1,3
France,P61.0,10,0,0,1,3
France,P78.3,10,0,0,1,3
France,P81.9,10,0,0,1,3
France,P92.2,10,0,0,1,3
France,P96.2,10,0,0,1,3
France,Q02,10,0,0,1,3
France,Q21.0,10,0,0,1,3
France,Q21.1,10,0,0,1,3
France,Q23.1,10,0,0,1,3
France,Q23.3,10,0,0,1,3
France,Q27.3,10,0,0,1,3
France,Q31.5,10,0,0,1,3
France,Q34.1,10,0,0,1,3
France,Q37.1,10,0,0,1,3
France,Q61.2,10,0,0,1,3
France,Q61.3,10,0,0,1,3
France,Q63.9,10,0,0,1,3
France,Q66.8,10,0,0,1,3
France,Q84.0,10,0,0,1,3
France,Q84.5,10,0,0,1,3
France,Q87.0,10,0,0,1,3
France,Q90.2,10,0,0,1,3
France,Q90.9,10,0,0,1,3
France,R00.8,10,0,0,1,3
France,R01.1,10,0,0,1,3
France,R04.8,10,0,0,1,3
France,R06.1,10,0,0,1,3
France,R06.4,10,0,0,1,3
France,R07.0,10,0,0,1,3
France,R07.1,10,0,0,1,3
France,R09.3,10,0,0,1,3
France,R12,10,0,0,1,3
France,R15,10,0,0,1,3
France,R16.0,10,0,0,1,3
France,R16.1,10,0,0,1,3
France,R16.2,10,0,0,1,3
France,R21,10,0,0,1,3
France,R22.0,10,0,0,1,3
France,R23.0,10,0,0,1,3
France,R25.1,10,0,0,1,3
France,R25.8,10,0,0,1,3
France,R26.0,10,0,0,1,3
France,R30.0,10,0,0,1,3
France,R30.9,10,0,0,1,3
France,R35,10,0,0,1,3
France,R40.1,10,0,0,1,3
France,R41.2,10,0,0,1,3
France,R42,10,0,0,1,3
France,R44.0,10,0,0,1,3
France,R45.2,10,0,0,1,3
France,R45.3,10,0,0,1,3
France,R46.4,10,0,0,1,3
France,R46.6,10,0,0,1,3
France,R47.8,10,0,0,1,3
France,R48.1,10,0,0,1,3
France,R48.8,10,0,0,1,3
France,R49.0,10,0,0,1,3
France,R54,10,0,0,1,3
France,R56.8,10,0,0,1,3
France,R57.9,10,0,0,1,3
France,R58,10,0,0,1,3
France,R59.1,10,0,0,1,3
France,R60.9,10,0,0,1,3
France,R65.2,10,0,0,1,3
France,R65.3,10,0,0,1,3
France,R68.0,10,0,0,1,3
France,R68.2,10,0,0,1,3
France,R68.3,10,0,0,1,3
France,R70.0,10,0,0,1,3
France,R72,10,0,0,1,3
France,R79.8,10,0,0,1,3
France,R93.1,10,0,0,1,3
France,R93.8,10,0,0,1,3
France,R94.8,10,0,0,1,3
France,R96.0,10,0,0,1,3
France,R99,10,0,0,1,3
France,S00.1,10,0,0,1,3
France,S00.2,10,0,0,1,3
France,S00.7,10,0,0,1,3
France,S01.1,10,0,0,1,3
France,S01.4,10,0,0,1,3
France,S01.5,10,0,0,1,3
France,S01.7,10,0,0,1,3
France,S01.8,10,0,0,1,3
France,S02.20,10,0,0,1,3
France,S02.30,10,0,0,1,3
France,S02.40,10,0,0,1,3
France,S02.90,10,0,0,1,3
France,S06.2,10,0,0,1,3
France,S06.21,10,0,0,1,3
France,S06.4,10,0,0,1,3
France,S06.6,10,0,0,1,3
France,S06.60,10,0,0,1,3
France,S06.70,10,0,0,1,3
France,S06.80,10,0,0,1,3
France,S06.9,10,0,0,1,3
France,S06.90,10,0,0,1,3
France,S06.91,10,0,0,1,3
France,S12.10,10,0,0,1,3
France,S14.0,10,0,0,1,3
France,S20.2,10,0,0,1,3
France,S22.00,10,0,0,1,3
France,S22.40,10,0,0,1,3
France,S27.00,10,0,0,1,3
France,S27.01,10,0,0,1,3
France,S27.11,10,0,0,1,3
France,S32.10,10,0,0,1,3
France,S32.30,10,0,0,1,3
France,S32.50,10,0,0,1,3
France,S32.70,10,0,0,1,3
France,S40.0,10,0,0,1,3
France,S41.8,10,0,0,1,3
France,S42.21,10,0,0,1,3
France,S50.1,10,0,0,1,3
France,S52.10,10,0,0,1,3
France,S52.80,10,0,0,1,3
France,S61.9,10,0,0,1,3
France,S62.80,10,0,0,1,3
France,S70.0,10,0,0,1,3
France,S72.20,10,0,0,1,3
France,S72.30,10,0,0,1,3
France,S72.40,10,0,0,1,3
France,S72.70,10,0,0,1,3
France,S80.0,10,0,0,1,3
France,S81.8,10,0,0,1,3
France,S82.00,10,0,0,1,3
France,S82.10,10,0,0,1,3
France,S82.50,10,0,0,1,3
France,S82.51,10,0,0,1,3
France,S82.60,10,0,0,1,3
France,S82.61,10,0,0,1,3
France,S82.80,10,0,0,1,3
France,S83.4,10,0,0,1,3
France,S84.1,10,0,0,1,3
France,S89.7,10,0,0,1,3
France,S90.3,10,0,0,1,3
France,S91.3,10,0,0,1,3
France,S92.71,10,0,0,1,3
France,S93.4,10,0,0,1,3
France,S93.6,10,0,0,1,3
France,T07,10,0,0,1,3
France,T12,10,0,0,1,3
France,T13.6,10,0,0,1,3
France,T14.0,10,0,0,1,3
France,T14.5,10,0,0,1,3
France,T25.0,10,0,0,1,3
France,T40.2,10,0,0,1,3
France,T45.1,10,0,0,1,3
France,T45.5,10,0,0,1,3
France,T65.2,10,0,0,1,3
France,T68,10,0,0,1,3
France,T75.4,10,0,0,1,3
France,T80.1,10,0,0,1,3
France,T81.2,10,0,0,1,3
France,T81.3,10,0,0,1,3
France,T82.7,10,0,0,1,3
France,T83.0,10,0,0,1,3
France,T83.5,10,0,0,1,3
France,T84.0,10,0,0,1,3
France,T84.5,10,0,0,1,3
France,T84.8,10,0,0,1,3
France,T85.5,10,0,0,1,3
France,T85.9,10,0,0,1,3
France,T86.1,10,0,0,1,3
France,T86.8,10,0,0,1,3
France,T87.4,10,0,0,1,3
France,T87.6,10,0,0,1,3
France,T88.4,10,0,0,1,3
France,T88.7,10,0,0,1,3
France,T88.8,10,0,0,1,3
France,T90.5,10,0,0,1,3
France,T92.1,10,0,0,1,3
France,U82.1,10,0,0,1,3
France,U83.7,10,0,0,1,3
France,U85,10,0,0,1,3
France,V03.1,10,0,0,1,3
France,V95.4,10,0,0,1,3
France,W06,10,0,0,1,3
France,W08,10,0,0,1,3
France,W10,10,0,0,1,3
France,W79,10,0,0,1,3
France,W80,10,0,0,1,3
France,X61,10,0,0,1,3
France,X65,10,0,0,1,3
France,Y09,10,0,0,1,3
France,Y30,10,0,0,1,3
France,Y40.0,10,0,0,1,3
France,Y40.3,10,0,0,1,3
France,Y40.8,10,0,0,1,3
France,Y41.2,10,0,0,1,3
France,Y41.5,10,0,0,1,3
France,Y42.3,10,0,0,1,3
France,Y43.3,10,0,0,1,3
France,Y43.4,10,0,0,1,3
France,Y44.3,10,0,0,1,3
France,Y45.3,10,0,0,1,3
France,Y49.5,10,0,0,1,3
France,Y54.0,10,0,0,1,3
France,Y54.4,10,0,0,1,3
France,Y57.9,10,0,0,1,3
France,Y83.0,10,0,0,1,3
France,Y83.1,10,0,0,1,3
France,Y83.8,10,0,0,1,3
France,Y84.6,10,0,0,1,3
France,Y84.8,10,0,0,1,3
France,Y88.1,10,0,0,1,3
France,Z00.6,10,0,0,1,3
France,Z01.9,10,0,0,1,3
France,Z03.0,10,0,0,1,3
France,Z04.8,10,0,0,1,3
France,Z08.9,10,0,0,1,3
France,Z13.5,10,0,0,1,3
France,Z20.9,10,0,0,1,3
France,Z22.8,10,0,0,1,3
France,Z25.1,10,0,0,1,3
France,Z31.2,10,0,0,1,3
France,Z32.1,10,0,0,1,3
France,Z33,10,0,0,1,3
France,Z34.0,10,0,0,1,3
France,Z35.1,10,0,0,1,3
France,Z35.4,10,0,0,1,3
France,Z35.9,10,0,0,1,3
France,Z36.3,10,0,0,1,3
France,Z36.4,10,0,0,1,3
France,Z38.0,10,0,0,1,3
France,Z43.6,10,0,0,1,3
France,Z45.1,10,0,0,1,3
France,Z45.2,10,0,0,1,3
France,Z46.8,10,0,0,1,3
France,Z49.0,10,0,0,1,3
France,Z49.2,10,0,0,1,3
France,Z50.4,10,0,0,1,3
France,Z50.5,10,0,0,1,3
France,Z50.7,10,0,0,1,3
France,Z51.0,10,0,0,1,3
France,Z52.3,10,0,0,1,3
France,Z53.1,10,0,0,1,3
France,Z54.2,10,0,0,1,3
France,Z54.4,10,0,0,1,3
France,Z57.5,10,0,0,1,3
France,Z59.2,10,0,0,1,3
France,Z59.5,10,0,0,1,3
France,Z59.7,10,0,0,1,3
France,Z59.8,10,0,0,1,3
France,Z63.3,10,0,0,1,3
France,Z63.4,10,0,0,1,3
France,Z63.8,10,0,0,1,3
France,Z65.3,10,0,0,1,3
France,Z71.0,10,0,0,1,3
France,Z71.4,10,0,0,1,3
France,Z71.5,10,0,0,1,3
France,Z71.6,10,0,0,1,3
France,Z71.8,10,0,0,1,3
France,Z72.4,10,0,0,1,3
France,Z73.5,10,0,0,1,3
France,Z74.9,10,0,0,1,3
France,Z75.2,10,0,0,1,3
France,Z76.9,10,0,0,1,3
France,Z80.0,10,0,0,1,3
France,Z80.3,10,0,0,1,3
France,Z82.4,10,0,0,1,3
France,Z85.1,10,0,0,1,3
France,Z85.5,10,0,0,1,3
France,Z85.8,10,0,0,1,3
France,Z86.0,10,0,0,1,3
France,Z86.1,10,0,0,1,3
France,Z86.6,10,0,0,1,3
France,Z87.0,10,0,0,1,3
France,Z87.1,10,0,0,1,3
France,Z87.3,10,0,0,1,3
France,Z87.4,10,0,0,1,3
France,Z87.5,10,0,0,1,3
France,Z88.1,10,0,0,1,3
France,Z88.2,10,0,0,1,3
France,Z89.6,10,0,0,1,3
France,Z90.1,10,0,0,1,3
France,Z90.3,10,0,0,1,3
France,Z90.4,10,0,0,1,3
France,Z90.5,10,0,0,1,3
France,Z90.7,10,0,0,1,3
France,Z90.8,10,0,0,1,3
France,Z92.8,10,0,0,1,3
France,Z93.0,10,0,0,1,3
France,Z93.1,10,0,0,1,3
France,Z93.4,10,0,0,1,3
France,Z93.6,10,0,0,1,3
France,Z94.1,10,0,0,1,3
France,Z94.2,10,0,0,1,3
France,Z94.4,10,0,0,1,3
France,Z94.5,10,0,0,1,3
France,Z95.1,10,0,0,1,3
France,Z95.3,10,0,0,1,3
France,Z95.4,10,0,0,1,3
France,Z95.9,10,0,0,1,3
France,Z97.4,10,0,0,1,3
France,Z98.0,10,0,0,1,3
France,Z98.1,10,0,0,1,3
France,Z98.2,10,0,0,1,3
France,Z99.0,10,0,0,1,3
France,Z99.8,10,0,0,1,3
Germany,U07.1,10,548,3,0,0
Germany,J06.9,10,267,3,0,0
Germany,U07.2,10,164,2,0,0
Germany,Z29.0,10,120,3,0,0
Germany,J12.8,10,106,3,0,0
Germany,B34.2,10,59,3,0,0
Germany,Z03.9,10,52,1,0,0
Germany,I10.00,10,48,3,0,0
Germany,J96.00,10,46,3,0,0
Germany,Z03.8,10,37,3,0,0
Germany,J18.9,10,36,2,0,0
Germany,E87.6,10,35,3,0,0
Germany,R06.0,10,28,3,0,0
Germany,J80.03,10,24,3,0,0
Germany,Z92.1,10,23,2,0,0
Germany,I48.0,10,22,2,0,0
Germany,R05,10,21,2,0,0
Germany,R50.9,10,20,2,0,0
Germany,R65.1,10,20,1,1,5
Germany,E11.90,10,17,3,0,0
Germany,B97.2,10,16,3,0,0
Germany,Z96.88,10,15,1,0,0
Germany,B99,10,14,2,0,0
Germany,E03.9,10,14,3,0,0
Germany,E86,10,14,3,0,0
Germany,E87.2,10,14,3,0,0
Germany,I50.14,10,14,2,0,0
Germany,U04.9,10,14,3,0,0
Germany,N17.93,10,13,2,0,0
Germany,Z95.5,10,13,2,0,0
Germany,E87.1,10,12,2,0,0
Germany,E87.5,10,12,1,1,5
Germany,I26.9,10,12,3,0,0
Germany,I48.9,10,12,2,0,0
Germany,K59.09,10,12,2,0,0
Germany,R55,10,12,3,0,0
Germany,R57.2,10,12,2,1,5
Germany,Z92.2,10,12,2,0,0
Germany,Z95.0,10,12,2,0,0
Germany,I25.13,10,11,2,0,0
Germany,J96.01,10,11,1,1,5
Germany,N39.0,10,11,2,0,0
Germany,R50.88,10,11,2,0,0
Germany,A41.9,10,10,1,0,0
Germany,E87.0,10,10,1,0,0
Germany,I97.89,10,10,1,0,0
Germany,J80.02,10,10,2,1,5
Germany,L89,10,10,1,0,0
Germany,U50.00,10,10,1,0,0
Germany,Z74.0,10,10,1,0,0
Germany,B96.2,10,9,2,0,0
Germany,D68.4,10,9,1,1,5
Germany,I48.2,10,9,2,0,0
Germany,I50.01,10,9,2,0,0
Germany,J06.8,10,9,1,0,0
Germany,N17.91,10,9,1,1,5
Germany,N18.3,10,9,2,0,0
Germany,Z74.1,10,9,1,0,0
Germany,J90,10,8,2,0,0
Germany,N17.03,10,8,1,0,0
Germany,D62,10,7,1,1,5
Germany,D69.58,10,7,2,0,0
Germany,E78.2,10,7,1,0,0
Germany,J18.8,10,7,1,0,0
Germany,J98.7,10,7,1,1,5
Germany,R00.1,10,7,2,0,0
Germany,R53,10,7,2,1,5
Germany,Z20.8,10,7,1,0,0
Germany,I10.90,10,6,1,1,5
Germany,I49,10,6,1,0,0
Germany,J15.6,10,6,1,1,5
Germany,J44,10,6,1,0,0
Germany,R15,10,6,2,0,0
Germany,R47.0,10,6,2,1,5
Germany,U50.10,10,6,1,0,0
Germany,U69.12,10,6,1,1,5
Germany,A41.8,10,5,1,1,5
Germany,D90,10,5,1,1,5
Germany,E66,10,5,1,0,0
Germany,E78.0,10,5,1,1,5
Germany,E83.58,10,5,2,0,0
Germany,I25.12,10,5,1,0,0
Germany,I44,10,5,1,0,0
Germany,J11.1,10,5,1,0,0
Germany,J91,10,5,2,1,5
Germany,N17.92,10,5,1,0,0
Germany,R06.88,10,5,1,0,0
Germany,R13.9,10,5,1,0,0
Germany,R26.3,10,5,1,1,5
Germany,R32,10,5,2,0,0
Germany,R40.0,10,5,1,0,0
Germany,U69.01,10,5,1,1,5
Germany,A41.0,10,4,1,0,0
Germany,C79.5,10,4,1,0,0
Germany,D50.8,10,4,1,0,0
Germany,D63.8,10,4,1,0,0
Germany,D70.19,10,4,1,0,0
Germany,E10.11,10,4,1,0,0
Germany,E55.9,10,4,1,0,0
Germany,E87.4,10,4,1,0,0
Germany,I21.4,10,4,1,0,0
Germany,I25.11,10,4,1,1,5
Germany,I25.19,10,4,1,0,0
Germany,I46.0,10,4,1,1,5
Germany,I47.1,10,4,1,0,0
Germany,I60,10,4,1,0,0
Germany,I71,10,4,1,0,0
Germany,I95.8,10,4,1,0,0
Germany,J18.1,10,4,1,1,5
Germany,K62,10,4,1,0,0
Germany,L89.19,10,4,1,0,0
Germany,M79,10,4,1,0,0
Germany,N12,10,4,1,0,0
Germany,N17.99,10,4,1,0,0
Germany,N18.4,10,4,1,1,5
Germany,R04,10,4,1,0,0
Germany,R07.4,10,4,1,0,0
Germany,S72.11,10,4,1,0,0
Germany,Z29.1,10,4,1,0,0
Germany,Z43.0,10,4,1,0,0
Germany,Z45.20,10,4,1,1,5
Germany,Z74,10,4,1,0,0
Germany,A09.9,10,3,1,0,0
Germany,A40,10,3,1,0,0
Germany,A41.58,10,3,1,0,0
Germany,A49,10,3,1,0,0
Germany,A49.9,10,3,1,0,0
Germany,B37,10,3,1,0,0
Germany,B44.0,10,3,1,0,0
Germany,B95,10,3,1,0,0
Germany,C71,10,3,1,0,0
Germany,C79.3,10,3,1,1,5
Germany,C91.00,10,3,1,0,0
Germany,D61.10,10,3,1,0,0
Germany,D64.8,10,3,1,0,0
Germany,D64.9,10,3,1,1,5
Germany,D65,10,3,1,0,0
Germany,D68.01,10,3,1,0,0
Germany,D68.3,10,3,1,0,0
Germany,D69.61,10,3,1,1,5
Germany,D86.8,10,3,1,0,0
Germany,E79.0,10,3,1,1,5
Germany,E83.3,10,3,1,0,0
Germany,E87.7,10,3,1,0,0
Germany,F05.0,10,3,1,0,0
Germany,F05.8,10,3,1,1,5
Germany,F17,10,3,1,0,0
Germany,G40.9,10,3,1,0,0
Germany,G47.31,10,3,1,0,0
Germany,G47.32,10,3,1,0,0
Germany,G93,10,3,1,0,0
Germany,G94.3,10,3,1,0,0
Germany,I11.90,10,3,1,1,5
Germany,I42,10,3,1,0,0
Germany,I48.1,10,3,1,1,5
Germany,I61,10,3,1,0,0
Germany,I67.88,10,3,1,1,5
Germany,I82.81,10,3,1,0,0
Germany,I95.9,10,3,1,0,0
Germany,J15.5,10,3,1,0,0
Germany,J15.9,10,3,1,1,5
Germany,J18.0,10,3,1,0,0
Germany,J69.0,10,3,1,1,5
Germany,J95,10,3,1,0,0
Germany,J98.0,10,3,1,0,0
Germany,J99.8,10,3,1,0,0
Germany,K76.9,10,3,1,0,0
Germany,L89.17,10,3,1,0,0
Germany,M54,10,3,1,0,0
Germany,N10,10,3,1,0,0
Germany,N18.5,10,3,1,0,0
Germany,R07,10,3,1,0,0
Germany,R13.0,10,3,1,1,5
Germany,R29.6,10,3,1,0,0
Germany,R31,10,3,1,1,5
Germany,R33,10,3,1,0,0
Germany,R34,10,3,1,0,0
Germany,R51,10,3,1,1,5
Germany,R52.1,10,3,1,0,0
Germany,R63,10,3,1,0,0
Germany,R63.3,10,3,1,0,0
Germany,S01,10,3,1,0,0
Germany,S22,10,3,1,0,0
Germany,S42,10,3,1,0,0
Germany,T81.0,10,3,1,0,0
Germany,T82.7,10,3,1,0,0
Germany,T82.8,10,3,1,0,0
Germany,Z03.4,10,3,1,0,0
Germany,Z22.3,10,3,1,0,0
Germany,Z34,10,3,1,1,5
Germany,Z76.3,10,3,1,0,0
Germany,Z86.1,10,3,1,0,0
Germany,Z90,10,3,1,0,0
Germany,Z98.8,10,3,1,0,0
Germany,A09.0,10,2,1,0,0
Germany,E10.91,10,2,1,0,0
Germany,G62.9,10,2,1,1,5
Germany,L89.10,10,2,1,0,0
Germany,M14.89,10,2,1,0,0
Germany,O09.4,10,2,1,0,0
Germany,R11,10,2,1,1,5
Germany,T85.6,10,2,1,1,5
Germany,D86.2,10,1,1,0,0
Germany,E10.90,10,1,1,0,0
Germany,J10.1,10,1,1,1,5
Germany,J22,10,1,1,0,0
Germany,Z22.8,10,1,1,1,5
Germany,A16.9,10,0,0,1,5
Germany,A46,10,0,0,1,5
Germany,A49.0,10,0,0,1,5
Germany,B37.88,10,0,0,1,5
Germany,B95.1,10,0,0,1,5
Germany,B95.2,10,0,0,1,5
Germany,B95.3,10,0,0,1,5
Germany,B95.5,10,0,0,1,5
Germany,B95.6,10,0,0,1,5
Germany,B95.8,10,0,0,1,5
Germany,B95.90,10,0,0,1,5
Germany,B96.5,10,0,0,1,5
Germany,B96.8,10,0,0,1,5
Germany,C01,10,0,0,1,5
Germany,C15.9,10,0,0,1,5
Germany,C22.4,10,0,0,1,5
Germany,C25.2,10,0,0,1,5
Germany,C25.9,10,0,0,1,5
Germany,C33,10,0,0,1,5
Germany,C34.1,10,0,0,1,5
Germany,C40.0,10,0,0,1,5
Germany,C44.6,10,0,0,1,5
Germany,C49.1,10,0,0,1,5
Germany,C49.3,10,0,0,1,5
Germany,C49.9,10,0,0,1,5
Germany,C53.8,10,0,0,1,5
Germany,C53.9,10,0,0,1,5
Germany,C62.9,10,0,0,1,5
Germany,C77.3,10,0,0,1,5
Germany,C78.0,10,0,0,1,5
Germany,C78.7,10,0,0,1,5
Germany,C79.86,10,0,0,1,5
Germany,C80.0,10,0,0,1,5
Germany,C93.00,10,0,0,1,5
Germany,C97,10,0,0,1,5
Germany,D10.1,10,0,0,1,5
Germany,D11.0,10,0,0,1,5
Germany,D38.1,10,0,0,1,5
Germany,D44.1,10,0,0,1,5
Germany,D46.7,10,0,0,1,5
Germany,D50.0,10,0,0,1,5
Germany,D53.9,10,0,0,1,5
Germany,D61.18,10,0,0,1,5
Germany,D61.9,10,0,0,1,5
Germany,D63.0,10,0,0,1,5
Germany,D69.3,10,0,0,1,5
Germany,D69.57,10,0,0,1,5
Germany,D70.10,10,0,0,1,5
Germany,D70.12,10,0,0,1,5
Germany,D70.13,10,0,0,1,5
Germany,D76.3,10,0,0,1,5
Germany,E03.8,10,0,0,1,5
Germany,E06.3,10,0,0,1,5
Germany,E11.11,10,0,0,1,5
Germany,E11.20,10,0,0,1,5
Germany,E11.91,10,0,0,1,5
Germany,E16.2,10,0,0,1,5
Germany,E43,10,0,0,1,5
Germany,E53.1,10,0,0,1,5
Germany,E61.1,10,0,0,1,5
Germany,E61.2,10,0,0,1,5
Germany,E64.0,10,0,0,1,5
Germany,E66.02,10,0,0,1,5
Germany,E66.82,10,0,0,1,5
Germany,E66.99,10,0,0,1,5
Germany,E78.5,10,0,0,1,5
Germany,E88.0,10,0,0,1,5
Germany,F00.1,10,0,0,1,5
Germany,F00.9,10,0,0,1,5
Germany,F01.1,10,0,0,1,5
Germany,F03,10,0,0,1,5
Germany,F10.2,10,0,0,1,5
Germany,F32.0,10,0,0,1,5
Germany,F32.9,10,0,0,1,5
Germany,F43.2,10,0,0,1,5
Germany,G20.90,10,0,0,1,5
Germany,G25.81,10,0,0,1,5
Germany,G30.1,10,0,0,1,5
Germany,G30.9,10,0,0,1,5
Germany,G40.09,10,0,0,1,5
Germany,G40.1,10,0,0,1,5
Germany,G40.8,10,0,0,1,5
Germany,G81.0,10,0,0,1,5
Germany,G81.9,10,0,0,1,5
Germany,G93.4,10,0,0,1,5
Germany,G93.6,10,0,0,1,5
