siteid,loinc,days_since_positive,num_patients,mean_value,stdev_val,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Germany-02,33959-8,2,64,3.62217391304348,9.87231778458826,1,0,0
Germany-02,33959-8,3,53,3.70508474576271,8.39842008394957,1,0,0
Germany-02,33959-8,4,46,2.30591836734694,4.6693633213245,1,0,0
Germany-02,33959-8,5,35,2.61,4.58187846373191,1,0,0
Germany-02,33959-8,6,34,3.15371428571429,4.81822281473543,1,0,0
Germany-02,33959-8,7,27,3.69074074074074,5.38940836336629,1,0,0
Germany-02,33959-8,8,21,7.83047619047619,17.2276148889481,1,0,0
Germany-02,33959-8,9,17,6.03411764705882,13.4760143675827,1,0,0
Germany-02,33959-8,10,17,10.8270588235294,25.912578934927,1,0,0
Germany-02,33959-8,11,15,1.74133333333333,1.84473717317542,1,0,0
Germany-02,33959-8,12,15,2.5075,2.56130825946429,1,0,0
Germany-02,33959-8,13,10,1.222,1.87242445330468,1,0,0
Germany-02,33959-8,14,8,22.525,49.3204666297008,1,0,0
Germany-02,33959-8,15,5,2.376,2.80421646810655,1,0,0
Germany-02,33959-8,16,5,2.114,2.84963681896483,1,0,0
Germany-02,33959-8,17,2,3.8,3.50724963468528,1,0,0
Germany-02,33959-8,18,3,2.07333333333333,1.34098222707586,1,0,0
Germany-02,33959-8,19,1,1.67,0,1,0,0
Germany-02,33959-8,20,1,2.35,0,1,0,0
Germany-02,49563-0,-6,3,1.88333333333333,1.62979548819272,1,0,0
Germany-02,49563-0,-5,2,3.135,3.59917351623953,1,0,0
Germany-02,49563-0,-4,3,0.52,0.0346410161513772,1,0,0
Germany-02,49563-0,-3,3,3.16,2.57379097830418,1,0,0
Germany-02,49563-0,-2,5,1.674,1.61100279329367,1,0,0
Germany-02,49563-0,-1,7,4.40714285714286,9.39280525062617,1,0,0
Germany-02,49563-0,0,27,2.60035714285714,2.47308846068869,1,0,0
Germany-02,49563-0,1,43,4.38574468085106,7.52801889311751,1,0,0
Germany-02,49563-0,2,20,7.21173913043478,8.51378916398884,1,0,0
Germany-02,49563-0,3,15,4.18944444444444,5.96004784053265,1,0,0
Germany-02,49563-0,4,13,6.672,8.04752597297544,1,0,0
Germany-02,49563-0,5,10,16.0135714285714,35.6162006368197,1,0,0
Germany-02,49563-0,6,14,13.9057142857143,34.3882291387141,1,0,0
Germany-02,49563-0,7,4,9.23,12.4779218355195,1,0,0
Germany-02,49563-0,8,7,3.22857142857143,1.66472648976169,1,0,0
Germany-02,49563-0,9,4,8.58,12.2389133504572,1,0,0
Germany-02,49563-0,10,2,3.54,1.90918830920368,1,0,0
Germany-02,49563-0,11,3,3.59333333333333,1.43318991530548,1,0,0
Germany-02,49563-0,12,2,4.16,1.30107647738325,1,0,0
Germany-02,49563-0,13,4,10.6725,11.7763191051647,1,0,0
Germany-02,49563-0,14,2,8.4,9.05096679918781,1,0,0
Germany-02,49563-0,15,1,19.6,0,1,0,0
Germany-02,49563-0,16,2,17.75,3.04055915910216,1,0,0
Germany-02,5902-2,-6,11,10.7230769230769,0.513409917697107,1,0,0
Germany-02,5902-2,-5,11,10.5454545454545,0.747480616957567,1,0,0
Germany-02,5902-2,-4,15,13.2133333333333,9.58822690793742,1,0,0
Germany-02,5902-2,-3,12,14.5083333333333,10.934886484287,1,0,0
Germany-02,5902-2,-2,17,14.5157894736842,11.9812011620935,1,0,0
Germany-02,5902-2,-1,21,15.8260869565217,15.7297118216481,1,0,0
Germany-02,5902-2,0,57,12.0305084745763,4.68365662620226,1,0,0
Germany-02,5902-2,1,84,12.7803921568627,9.55615025862834,1,0,0
Germany-02,5902-2,2,75,13.4238636363636,8.33860974545148,1,0,0
Germany-02,5902-2,3,59,13.2507246376812,9.03390058398341,1,0,0
Germany-02,5902-2,4,52,13.5460317460317,7.91657765331153,1,0,0
Germany-02,5902-2,5,43,13.9203703703704,7.95938699710421,1,0,0
Germany-02,5902-2,6,46,13.8291666666667,8.94824262630885,1,0,0
Germany-02,5902-2,7,37,14.0906976744186,8.84215589832211,1,0,0
Germany-02,5902-2,8,34,12.1702702702703,3.84793341828982,1,0,0
Germany-02,5902-2,9,30,11.9266666666667,3.78799677141228,1,0,0
Germany-02,5902-2,10,23,11.796,2.62923943375266,1,0,0
Germany-02,5902-2,11,26,11.9586206896552,4.55141400645207,1,0,0
Germany-02,5902-2,12,22,13.3857142857143,9.75031677683742,1,0,0
Germany-02,5902-2,13,17,11.7352941176471,2.3097459753376,1,0,0
Germany-02,5902-2,14,11,11.9692307692308,2.10767827058773,1,0,0
Germany-02,5902-2,15,8,12.3,3.4997959124171,1,0,0
Germany-02,5902-2,16,8,11.47,1.99111917161067,1,0,0
Germany-02,5902-2,17,6,11.5833333333333,2.20491874377871,1,0,0
Germany-02,5902-2,18,7,11.075,1.41396100168488,1,0,0
Germany-02,5902-2,19,4,10.275,0.505799696849779,1,0,0
Germany-02,5902-2,20,2,10.15,1.20208152801713,1,0,0
Germany-02,5902-2,23,1,9.5,0,1,0,0
Germany-02,6690-2,-6,11,9.4625,5.743521449108,1,0,0
Germany-02,6690-2,-5,11,8.23909090909091,5.42571000799979,1,0,0
Germany-02,6690-2,-4,13,7.04307692307692,4.94084403149803,1,0,0
Germany-02,6690-2,-3,12,7.05166666666667,3.66484734478887,1,0,0
Germany-02,6690-2,-2,17,7.14789473684211,3.77506229374264,1,0,0
Germany-02,6690-2,-1,21,7.39590909090909,3.93606603106018,1,0,0
Germany-02,6690-2,0,57,8.60898305084746,5.09851151196492,1,0,0
Germany-02,6690-2,1,83,7.85701030927835,3.96995779914295,1,0,0
Germany-02,6690-2,2,73,8.57345679012346,4.67740584098008,1,0,0
Germany-02,6690-2,3,59,9.26208955223881,4.70008431172393,1,0,0
Germany-02,6690-2,4,51,9.21421052631579,5.85370851541642,1,0,0
Germany-02,6690-2,5,44,9.6932,4.10860244375339,1,0,0
Germany-02,6690-2,6,45,9.71489361702128,4.99390492515427,1,0,0
Germany-02,6690-2,7,38,9.93692307692308,4.37033911357132,1,0,0
Germany-02,6690-2,8,33,9.78117647058824,3.91318576308349,1,0,0
Germany-02,6690-2,9,29,10.6279310344828,4.46264365860028,1,0,0
Germany-02,6690-2,10,23,12.2108333333333,4.13774977353704,1,0,0
Germany-02,6690-2,11,26,11.8996428571429,4.65417015887095,1,0,0
Germany-02,6690-2,12,21,12.2930434782609,3.97846753820729,1,0,0
Germany-02,6690-2,13,17,11.5947058823529,4.72138501613544,1,0,0
Germany-02,6690-2,14,11,15.5275,7.2677696028424,1,0,0
Germany-02,6690-2,15,8,13.35375,5.17990605954532,1,0,0
Germany-02,6690-2,16,8,12.6875,5.31686736447587,1,0,0
Germany-02,6690-2,17,6,11.2416666666667,2.1885010090623,1,0,0
Germany-02,6690-2,18,7,13.1371428571429,3.85079954591993,1,0,0
Germany-02,6690-2,19,4,16.4875,8.26928604334538,1,0,0
Germany-02,6690-2,20,2,10.195,5.02752921423635,1,0,0
Germany-02,6690-2,23,1,5.68,0,1,0,0
Germany-02,731-0,-5,3,0.9,0.664304147209695,1,0,0
Germany-02,731-0,-4,2,1.36,0.353553390593274,1,0,0
Germany-02,731-0,-3,3,1.22666666666667,0.595510985065207,1,0,0
Germany-02,731-0,-2,5,1.37333333333333,0.323522281561358,1,0,0
Germany-02,731-0,-1,5,0.951666666666667,0.35090834510833,1,0,0
Germany-02,731-0,0,13,0.894615384615385,0.561792004580215,1,0,0
Germany-02,731-0,1,32,0.892058823529412,0.477085720089928,1,0,0
Germany-02,731-0,2,41,0.963953488372093,0.528745773527558,1,0,0
Germany-02,731-0,3,26,0.86625,0.569265231000284,1,0,0
Germany-02,731-0,4,25,0.950740740740741,0.556699932472436,1,0,0
Germany-02,731-0,5,24,0.917407407407407,0.581242651517436,1,0,0
Germany-02,731-0,6,23,0.93,0.630555310817378,1,0,0
Germany-02,731-0,7,14,0.79,0.480464518821269,1,0,0
Germany-02,731-0,8,12,0.861666666666667,0.370965162131367,1,0,0
Germany-02,731-0,9,7,0.831428571428571,0.388948521505035,1,0,0
Germany-02,731-0,10,6,0.951666666666667,0.477133803735039,1,0,0
Germany-02,731-0,11,12,0.89,0.57045436436071,1,0,0
Germany-02,731-0,12,6,1.08,0.36403296554021,1,0,0
Germany-02,731-0,13,9,0.955555555555556,0.407771722631398,1,0,0
Germany-02,731-0,14,5,0.906,0.228319950946035,1,0,0
Germany-02,731-0,15,2,1.255,0.148492424049175,1,0,0
Germany-02,731-0,16,2,0.925,0.148492424049175,1,0,0
Germany-02,731-0,17,1,0.8,0,1,0,0
Germany-02,731-0,18,1,1.21,0,1,0,0
Germany-02,731-0,20,2,1.175,0.898025612106915,1,0,0
Germany-02,731-0,23,1,1.83,0,1,0,0
Germany-02,751-8,-6,1,4.67,0,1,0,0
Germany-02,751-8,-5,3,7.66,4.26728250763879,1,0,0
Germany-02,751-8,-4,3,2.85666666666667,1.08794914096815,1,0,0
Germany-02,751-8,-3,3,6.93333333333333,5.75619087012699,1,0,0
Germany-02,751-8,-2,6,4.30142857142857,2.85028319395008,1,0,0
Germany-02,751-8,-1,5,5.78666666666667,2.55812952499803,1,0,0
Germany-02,751-8,0,18,6.25888888888889,4.34714631059867,1,0,0
Germany-02,751-8,1,38,6.00219512195122,3.11469140702183,1,0,0
Germany-02,751-8,2,44,6.33217391304348,3.27508704755799,1,0,0
Germany-02,751-8,3,28,6.24705882352941,3.38300075637696,1,0,0
Germany-02,751-8,4,27,5.48448275862069,2.93230112735337,1,0,0
Germany-02,751-8,5,25,6.99535714285714,3.21008651336384,1,0,0
Germany-02,751-8,6,26,6.66814814814815,4.26437211271126,1,0,0
Germany-02,751-8,7,14,6.56357142857143,4.2646320197335,1,0,0
Germany-02,751-8,8,12,7.21,4.19928998327531,1,0,0
Germany-02,751-8,9,7,7.77,4.11740209355365,1,0,0
Germany-02,751-8,10,9,9.03777777777778,2.46624095425497,1,0,0
Germany-02,751-8,11,12,8.59333333333333,4.4192704731835,1,0,0
Germany-02,751-8,12,7,9.33,4.23683057642542,1,0,0
Germany-02,751-8,13,9,6.86666666666667,3.28843427788971,1,0,0
Germany-02,751-8,14,5,11.378,2.37509368236287,1,0,0
Germany-02,751-8,15,2,7.89,2.05060966544099,1,0,0
Germany-02,751-8,16,2,14.275,9.55301261383026,1,0,0
Germany-02,751-8,17,1,9.06,0,1,0,0
Germany-02,751-8,18,1,6.35,0,1,0,0
Germany-02,751-8,20,2,7.485,4.9568185361177,1,0,0
Germany-02,751-8,23,1,3.17,0,1,0,0
Germany-02,7799-0,-5,2,1162.5,852.06367132979,1,0,0
Germany-02,7799-0,-4,2,1467.5,1516.74404564514,1,0,0
Germany-02,7799-0,-3,2,927.5,102.530483272049,1,0,0
Germany-02,7799-0,-2,8,1066.66666666667,1237.55555430857,1,0,0
Germany-02,7799-0,-1,5,440,218.174242292715,1,0,0
Germany-02,7799-0,0,16,3575.27777777778,5572.78720850185,1,0,0
Germany-02,7799-0,1,27,2337.27272727273,3575.75059666435,1,0,0
Germany-02,7799-0,2,23,5486.85185185185,7270.59927010415,1,0,0
Germany-02,7799-0,3,15,6119.5,7805.59362522195,1,0,0
Germany-02,7799-0,4,15,5469.70588235295,7040.88605720815,1,0,0
Germany-02,7799-0,5,13,5393.2142857143,6794.5919125612,1,0,0
Germany-02,7799-0,6,11,5870.45454545455,7626.64521744175,1,0,0
Germany-02,7799-0,7,8,8331.1111111111,8446.18618733395,1,0,0
Germany-02,7799-0,8,9,5306.1111111111,7149.06059291085,1,0,0
Germany-02,7799-0,9,8,10473.75,7432.9319104721,1,0,0
Germany-02,7799-0,10,3,6665,9475.9999472351,1,0,0
Germany-02,7799-0,11,4,827.5,466.127664915954,1,0,0
Germany-02,7799-0,12,2,9062.5,12073.8482887603,1,0,0
Germany-02,7799-0,13,5,6421,6729.4895794555,1,0,0
Germany-02,7799-0,14,5,5381,2881.38942178943,1,0,0
Germany-02,7799-0,15,1,3055,0,1,0,0
Germany-02,7799-0,16,1,16635,0,1,0,0
Germany-02,7799-0,17,2,5052.5,1339.9673503485,1,0,0
Germany-02,7799-0,18,2,6472.5,2089.50053840625,1,0,0
Germany-02,7799-0,20,1,3375,0,1,0,0
Germany-02,7799-0,23,1,2835,0,1,0,0
Germany-03,1742-6,-6,4,43.25,54.8718203330878,1,0,0
Germany-03,1742-6,-5,5,57,51.8507473427336,1,0,0
Germany-03,1742-6,-4,7,23.4285714285714,7.69972170183535,1,0,0
Germany-03,1742-6,-3,7,57.5714285714286,43.61902162611,1,0,0
Germany-03,1742-6,-2,6,43.5,28.4587420663669,1,0,0
Germany-03,1742-6,-1,8,36,28.8444102037119,1,0,0
Germany-03,1742-6,0,19,45.7894736842105,35.829191927143,1,0,0
Germany-03,1742-6,1,30,43.5333333333333,31.8658105978409,1,0,0
Germany-03,1742-6,2,29,45.551724137931,37.5429146890562,1,0,0
Germany-03,1742-6,3,23,32.3913043478261,32.2458441725932,1,0,0
Germany-03,1742-6,4,18,37.4444444444444,30.6329738185394,1,0,0
Germany-03,1742-6,5,18,35.8333333333333,27.4874302823929,1,0,0
Germany-03,1742-6,6,11,34,25.6437126797194,1,0,0
Germany-03,1742-6,7,13,50.9230769230769,45.5676448416007,1,0,0
Germany-03,1742-6,8,10,53.9,47.6315721624498,1,0,0
Germany-03,1742-6,9,8,42.5,25.8843582110896,1,0,0
Germany-03,1742-6,10,6,40.8333333333333,22.8071626176223,1,0,0
Germany-03,1742-6,11,10,2179.1,4082.85620205594,1,0,0
Germany-03,1742-6,12,4,1954.25,3747.22042541757,1,0,0
Germany-03,1742-6,13,4,87,53.7835166818484,1,0,0
Germany-03,1742-6,14,4,138.5,94.4228079791459,1,0,0
Germany-03,1742-6,15,4,151,50.9378706530482,1,0,0
Germany-03,1742-6,16,3,114.666666666667,41.4286535302963,1,0,0
Germany-03,1742-6,17,0,-1,-1,0,1,5
Germany-03,1742-6,18,0,-1,-1,0,1,5
Germany-03,1742-6,20,0,-1,-1,0,1,5
Germany-03,1742-6,22,0,-1,-1,0,1,5
Germany-03,1742-6,23,0,-1,-1,0,1,5
Germany-03,1742-6,25,0,-1,-1,0,1,5
Germany-03,1742-6,26,0,-1,-1,0,1,5
Germany-03,1742-6,27,0,-1,-1,0,1,5
Germany-03,1742-6,28,0,-1,-1,0,1,5
Germany-03,1742-6,29,0,-1,-1,0,1,5
Germany-03,1742-6,31,0,-1,-1,0,1,5
Germany-03,1742-6,33,0,-1,-1,0,1,5
Germany-03,1751-7,-6,6,2.79833333333333,0.224179987212656,1,0,0
Germany-03,1751-7,-5,9,2.69222222222222,0.596547939770513,1,0,0
Germany-03,1751-7,-4,10,2.964,0.348495177712532,1,0,0
Germany-03,1751-7,-3,8,3.08625,0.391003744958317,1,0,0
Germany-03,1751-7,-2,12,3.00333333333333,0.635385828859246,1,0,0
Germany-03,1751-7,-1,16,2.95125,0.555936147412632,1,0,0
Germany-03,1751-7,0,27,2.84185185185185,0.786276703286479,1,0,0
Germany-03,1751-7,1,45,2.97711111111111,0.686789706540584,1,0,0
Germany-03,1751-7,2,29,2.55586206896552,0.668508559841443,1,0,0
Germany-03,1751-7,3,28,2.56821428571429,0.66331967362501,1,0,0
Germany-03,1751-7,4,29,2.58413793103448,0.744501353934197,1,0,0
Germany-03,1751-7,5,21,2.52380952380952,0.775722090638628,1,0,0
Germany-03,1751-7,6,20,2.568,0.609379321847022,1,0,0
Germany-03,1751-7,7,17,2.34117647058824,0.632938408861214,1,0,0
Germany-03,1751-7,8,15,2.33866666666667,0.711646648541924,1,0,0
Germany-03,1751-7,9,13,2.26923076923077,0.711506166973292,1,0,0
Germany-03,1751-7,10,14,2.20857142857143,0.533750981160794,1,0,0
Germany-03,1751-7,11,11,2.03181818181818,0.542822589467649,1,0,0
Germany-03,1751-7,12,6,1.96,0.398748040747538,1,0,0
Germany-03,1751-7,13,4,2.1275,0.909555752368521,1,0,0
Germany-03,1751-7,14,5,1.952,0.533122875142308,1,0,0
Germany-03,1751-7,15,4,1.875,0.323470761172217,1,0,0
Germany-03,1751-7,16,3,2.04333333333333,0.551029339811714,1,0,0
Germany-03,1751-7,17,0,-1,-1,0,1,5
Germany-03,1751-7,20,0,-1,-1,0,1,5
Germany-03,1751-7,23,0,-1,-1,0,1,5
Germany-03,1751-7,25,0,-1,-1,0,1,5
Germany-03,1751-7,26,0,-1,-1,0,1,5
Germany-03,1751-7,28,0,-1,-1,0,1,5
Germany-03,1920-8,-6,0,-1,-1,0,1,5
Germany-03,1920-8,-5,3,57.3333333333333,33.291640592397,1,0,0
Germany-03,1920-8,-4,6,24,7.12741187248218,1,0,0
Germany-03,1920-8,-3,3,22.3333333333333,11.5902257671425,1,0,0
Germany-03,1920-8,-2,4,62.25,60.5165266683408,1,0,0
Germany-03,1920-8,-1,6,45,48.3114893167247,1,0,0
Germany-03,1920-8,0,18,50.3888888888889,48.8516829608211,1,0,0
Germany-03,1920-8,1,30,43.1666666666667,29.0921050237456,1,0,0
Germany-03,1920-8,2,32,47.5,38.0186711345716,1,0,0
Germany-03,1920-8,3,23,38.3478260869565,39.839004067111,1,0,0
Germany-03,1920-8,4,18,40.2777777777778,28.2817870214063,1,0,0
Germany-03,1920-8,5,18,34.5,22.7318123808386,1,0,0
Germany-03,1920-8,6,11,38.6363636363636,17.408461892268,1,0,0
Germany-03,1920-8,7,13,52.4615384615385,28.0137328960142,1,0,0
Germany-03,1920-8,8,11,54.5454545454545,24.0431430406411,1,0,0
Germany-03,1920-8,9,8,42.75,17.580427428576,1,0,0
Germany-03,1920-8,10,8,47,17.5743319320292,1,0,0
Germany-03,1920-8,11,12,3279.91666666667,6914.44522797065,1,0,0
Germany-03,1920-8,12,7,3850.42857142857,9987.61587929677,1,0,0
Germany-03,1920-8,13,5,98,54.1063767036751,1,0,0
Germany-03,1920-8,14,4,72.25,28.2533183891733,1,0,0
Germany-03,1920-8,15,5,82.6,37.2397636942019,1,0,0
Germany-03,1920-8,16,4,55,19.882991056009,1,0,0
Germany-03,1920-8,17,0,-1,-1,0,1,5
Germany-03,1920-8,18,0,-1,-1,0,1,5
Germany-03,1920-8,20,0,-1,-1,0,1,5
Germany-03,1920-8,22,0,-1,-1,0,1,5
Germany-03,1920-8,23,0,-1,-1,0,1,5
Germany-03,1920-8,25,0,-1,-1,0,1,5
Germany-03,1920-8,26,0,-1,-1,0,1,5
Germany-03,1920-8,27,0,-1,-1,0,1,5
Germany-03,1920-8,28,0,-1,-1,0,1,5
Germany-03,1920-8,29,0,-1,-1,0,1,5
Germany-03,1920-8,31,0,-1,-1,0,1,5
Germany-03,1920-8,33,0,-1,-1,0,1,5
Germany-03,1975-2,-6,0,-1,-1,0,1,5
Germany-03,1975-2,-5,4,2.0675,1.91093999556937,1,0,0
Germany-03,1975-2,-4,5,0.632,0.213354165649513,1,0,0
Germany-03,1975-2,-3,5,1.554,1.32311375172356,1,0,0
Germany-03,1975-2,-2,6,1.43333333333333,0.95924275690081,1,0,0
Germany-03,1975-2,-1,6,0.915,0.42991859694598,1,0,0
Germany-03,1975-2,0,20,0.7825,0.499198041072405,1,0,0
Germany-03,1975-2,1,27,0.632962962962963,0.362881786375661,1,0,0
Germany-03,1975-2,2,35,0.714857142857143,0.474362553257288,1,0,0
Germany-03,1975-2,3,21,0.666190476190476,0.685612690886598,1,0,0
Germany-03,1975-2,4,17,0.799411764705882,0.761966785596945,1,0,0
Germany-03,1975-2,5,15,0.752,0.669084662590831,1,0,0
Germany-03,1975-2,6,10,0.562,0.331789759402614,1,0,0
Germany-03,1975-2,7,11,0.520909090909091,0.304350276669976,1,0,0
Germany-03,1975-2,8,10,0.536,0.370051047529632,1,0,0
Germany-03,1975-2,9,9,0.46,0.414216127160689,1,0,0
Germany-03,1975-2,10,7,0.422857142857143,0.1762303687142,1,0,0
Germany-03,1975-2,11,12,0.915833333333333,0.703464909421841,1,0,0
Germany-03,1975-2,12,7,1.17428571428571,1.10017963901139,1,0,0
Germany-03,1975-2,13,6,0.438333333333333,0.367990036096994,1,0,0
Germany-03,1975-2,14,4,0.3025,0.0689806736219162,1,0,0
Germany-03,1975-2,15,5,0.534,0.446463884317646,1,0,0
Germany-03,1975-2,16,4,0.555,0.464076143177676,1,0,0
Germany-03,1975-2,17,0,-1,-1,0,1,5
Germany-03,1975-2,18,0,-1,-1,0,1,5
Germany-03,1975-2,23,0,-1,-1,0,1,5
Germany-03,1975-2,25,0,-1,-1,0,1,5
Germany-03,1975-2,26,0,-1,-1,0,1,5
Germany-03,1988-5,-6,6,49.85,57.8100942742701,1,0,0
Germany-03,1988-5,-5,11,50.6454545454545,73.4991477996359,1,0,0
Germany-03,1988-5,-4,9,93.7666666666667,93.5757714368415,1,0,0
Germany-03,1988-5,-3,8,66.5,76.0605961435636,1,0,0
Germany-03,1988-5,-2,14,79.6214285714286,91.3792703185796,1,0,0
Germany-03,1988-5,-1,19,50.9473684210526,89.0399371594383,1,0,0
Germany-03,1988-5,0,39,82.9666666666667,106.260764986135,1,0,0
Germany-03,1988-5,1,77,66.087012987013,81.9713017025011,1,0,0
Germany-03,1988-5,2,49,85.6632653061225,94.8337288228665,1,0,0
Germany-03,1988-5,3,44,106.188636363636,101.641925555626,1,0,0
Germany-03,1988-5,4,37,85.5864864864865,82.5320246334118,1,0,0
Germany-03,1988-5,5,33,76.9515151515152,77.1560639273257,1,0,0
Germany-03,1988-5,6,27,77.0185185185185,66.104602638761,1,0,0
Germany-03,1988-5,7,28,69.4571428571429,68.4889849406535,1,0,0
Germany-03,1988-5,8,21,74.552380952381,83.1744529230437,1,0,0
Germany-03,1988-5,9,18,85.9944444444444,70.0028694556598,1,0,0
Germany-03,1988-5,10,20,84.38,59.4081741673209,1,0,0
Germany-03,1988-5,11,12,83.925,40.2718743496794,1,0,0
Germany-03,1988-5,12,10,61,57.145428513574,1,0,0
Germany-03,1988-5,13,8,71.85,71.242443208285,1,0,0
Germany-03,1988-5,14,5,117.2,115.299371203836,1,0,0
Germany-03,1988-5,15,5,119.3,131.435079031437,1,0,0
Germany-03,1988-5,16,4,142.375,158.802778628083,1,0,0
Germany-03,1988-5,17,0,-1,-1,0,1,5
Germany-03,1988-5,18,0,-1,-1,0,1,5
Germany-03,1988-5,20,3,4.46666666666667,1.36503968196288,1,0,0
Germany-03,1988-5,22,0,-1,-1,0,1,5
Germany-03,1988-5,23,0,-1,-1,0,1,5
Germany-03,1988-5,25,0,-1,-1,0,1,5
Germany-03,1988-5,26,0,-1,-1,0,1,5
Germany-03,1988-5,27,0,-1,-1,0,1,5
Germany-03,1988-5,28,0,-1,-1,0,1,5
Germany-03,1988-5,29,0,-1,-1,0,1,5
Germany-03,1988-5,31,0,-1,-1,0,1,5
Germany-03,1988-5,33,0,-1,-1,0,1,5
Germany-03,2160-0,-6,6,0.876666666666667,0.462154375362461,1,0,0
Germany-03,2160-0,-5,14,0.93,0.571098805946787,1,0,0
Germany-03,2160-0,-4,10,1.081,0.388714405301487,1,0,0
Germany-03,2160-0,-3,10,1.291,1.15807742976596,1,0,0
Germany-03,2160-0,-2,14,1.27714285714286,0.908222512310795,1,0,0
Germany-03,2160-0,-1,17,1.19647058823529,0.619535523360753,1,0,0
Germany-03,2160-0,0,41,1.26878048780488,0.85764851519125,1,0,0
Germany-03,2160-0,1,81,1.23271604938272,1.52772544354809,1,0,0
Germany-03,2160-0,2,50,1.3412,1.40497750726422,1,0,0
Germany-03,2160-0,3,46,1.2845652173913,0.771229052362351,1,0,0
Germany-03,2160-0,4,37,1.21621621621622,0.682614871697843,1,0,0
Germany-03,2160-0,5,31,1.46064516129032,1.73288763914239,1,0,0
Germany-03,2160-0,6,29,1.22310344827586,0.740145272652972,1,0,0
Germany-03,2160-0,7,30,1.174,0.701016995219236,1,0,0
Germany-03,2160-0,8,24,1.30333333333333,0.580611871156228,1,0,0
Germany-03,2160-0,9,19,1.18789473684211,0.625917805638412,1,0,0
Germany-03,2160-0,10,20,1.35,0.561089166382295,1,0,0
Germany-03,2160-0,11,13,2.22307692307692,1.57463955989609,1,0,0
Germany-03,2160-0,12,10,1.13,0.961399442941845,1,0,0
Germany-03,2160-0,13,8,0.88625,0.328108758101422,1,0,0
Germany-03,2160-0,14,5,1.064,0.285008771794834,1,0,0
Germany-03,2160-0,15,5,0.988,0.558094973996362,1,0,0
Germany-03,2160-0,16,4,1.01,0.704887697911282,1,0,0
Germany-03,2160-0,17,0,-1,-1,0,1,5
Germany-03,2160-0,18,0,-1,-1,0,1,5
Germany-03,2160-0,20,3,0.563333333333333,0.440492149003059,1,0,0
Germany-03,2160-0,22,0,-1,-1,0,1,5
Germany-03,2160-0,23,0,-1,-1,0,1,5
Germany-03,2160-0,25,0,-1,-1,0,1,5
Germany-03,2160-0,26,0,-1,-1,0,1,5
Germany-03,2160-0,27,0,-1,-1,0,1,5
Germany-03,2160-0,28,0,-1,-1,0,1,5
Germany-03,2160-0,29,0,-1,-1,0,1,5
Germany-03,2160-0,31,0,-1,-1,0,1,5
Germany-03,2160-0,33,0,-1,-1,0,1,5
Germany-03,2532-0,-6,5,232.6,86.7398409037047,1,0,0
Germany-03,2532-0,-5,7,253.857142857143,149.705743122332,1,0,0
Germany-03,2532-0,-4,9,272.444444444444,114.339528500767,1,0,0
Germany-03,2532-0,-3,4,196,50.4512966467001,1,0,0
Germany-03,2532-0,-2,6,380,318.261527678103,1,0,0
Germany-03,2532-0,-1,11,397.363636363636,549.523479521535,1,0,0
Germany-03,2532-0,0,29,338.655172413793,176.582897542297,1,0,0
Germany-03,2532-0,1,54,324.87037037037,136.573022322402,1,0,0
Germany-03,2532-0,2,38,319.894736842105,136.749482824,1,0,0
Germany-03,2532-0,3,34,299.970588235294,131.129472288551,1,0,0
Germany-03,2532-0,4,30,295.266666666667,127.719502286721,1,0,0
Germany-03,2532-0,5,25,298.32,134.167718422379,1,0,0
Germany-03,2532-0,6,22,336.5,143.09329291127,1,0,0
Germany-03,2532-0,7,23,319.652173913043,131.10911787711,1,0,0
Germany-03,2532-0,8,17,350.058823529412,113.661487864313,1,0,0
Germany-03,2532-0,9,13,343.076923076923,113.736875827837,1,0,0
Germany-03,2532-0,10,15,348.066666666667,105.384646934569,1,0,0
Germany-03,2532-0,11,11,4910.72727272727,9122.31745874818,1,0,0
Germany-03,2532-0,12,9,3054.22222222222,8230.26306957709,1,0,0
Germany-03,2532-0,13,7,336.142857142857,113.74156169643,1,0,0
Germany-03,2532-0,14,5,339.6,129.883794216215,1,0,0
Germany-03,2532-0,15,4,406.5,77.2290964166572,1,0,0
Germany-03,2532-0,16,3,399,17.5214154679352,1,0,0
Germany-03,2532-0,17,0,-1,-1,0,1,5
Germany-03,2532-0,18,0,-1,-1,0,1,5
Germany-03,2532-0,20,0,-1,-1,0,1,5
Germany-03,2532-0,23,0,-1,-1,0,1,5
Germany-03,2532-0,25,0,-1,-1,0,1,5
Germany-03,2532-0,26,0,-1,-1,0,1,5
Germany-03,2532-0,33,0,-1,-1,0,1,5
Germany-03,5902-2,-6,6,30.8,7.48678836351075,1,0,0
Germany-03,5902-2,-5,10,33.2,12.1633328765872,1,0,0
Germany-03,5902-2,-4,6,25.4833333333333,1.88935615135595,1,0,0
Germany-03,5902-2,-3,4,24.275,0.921502396451962,1,0,0
Germany-03,5902-2,-2,11,25.0909090909091,2.7112559987779,1,0,0
Germany-03,5902-2,-1,15,33.7666666666667,32.4883202456045,1,0,0
Germany-03,5902-2,0,41,31.2073170731707,15.9837478434174,1,0,0
Germany-03,5902-2,1,85,30.2835294117647,15.613904418962,1,0,0
Germany-03,5902-2,2,61,33.3032786885246,10.5309222010407,1,0,0
Germany-03,5902-2,3,54,36.6407407407407,11.721219566248,1,0,0
