"Lab","days_since_positive","France-01","France-02","Germany-02","Germany-01","Germany-03","Italy-01","Italy-03","Italy-02","USA-03","USA-08","USA-11","USA-01","USA-04","USA-07","USA-06","USA-02","USA-10","USA-05","USA-09","USA-12","France","Germany","Italy","US"
"creatinine","6",0.292553191489362,0.227670753064799,0.524390243902439,NA,0.358024691358025,NA,0.369168356997972,0.48918640576725,0.449612403100775,0.396088019559902,0.523809523809524,0.349514563106796,0.425,NA,0.475609756097561,NA,0.274509803921569,0.614035087719298,NA,NA,0.236842105263158,0.418604651162791,0.445121951219512,0.375412541254125
"creatinine","7",0.25531914893617,0.190017513134851,0.451219512195122,NA,0.37037037037037,NA,0.334685598377282,0.437693099897013,0.286821705426357,0.315403422982885,0.571428571428571,0.281553398058252,0.325,NA,0.390243902439024,NA,0.235294117647059,0.508771929824561,NA,NA,0.199248120300752,0.38953488372093,0.399728997289973,0.299504950495049
"creatinine","8",0.23936170212766,0.165499124343257,0.402439024390244,NA,0.296296296296296,NA,0.281947261663286,0.37384140061792,0.24031007751938,0.242053789731051,0.476190476190476,0.252427184466019,0.25,NA,0.353658536585366,NA,0.196078431372549,0.473684210526316,NA,NA,0.17593984962406,0.331395348837209,0.340108401084011,0.250825082508251
"creatinine","9",0.218085106382979,0.117338003502627,0.341463414634146,NA,0.234567901234568,NA,0.308316430020284,0.35221421215242,0.209302325581395,0.171149144254279,0.357142857142857,0.203883495145631,NA,NA,0.25609756097561,NA,NA,0.491228070175439,NA,NA,0.131578947368421,0.273255813953488,0.334688346883469,0.184818481848185
"creatinine","10",0.164893617021277,0.102451838879159,0.280487804878049,NA,0.246913580246914,NA,0.265720081135903,0.326467559217302,0.201550387596899,0.139364303178484,NA,0.16504854368932,NA,NA,0.25609756097561,NA,NA,0.403508771929825,NA,NA,0.111278195488722,0.25,0.303523035230352,0.146864686468647
"creatinine","11",0.132978723404255,0.0823117338003503,0.317073170731707,NA,0.160493827160494,NA,0.237322515212982,0.282183316168898,0.124031007751938,0.0953545232273839,0.238095238095238,0.113268608414239,NA,NA,0.231707317073171,NA,NA,0.280701754385965,NA,NA,0.0894736842105263,0.226744186046512,0.264905149051491,0.111386138613861
"creatinine","12",0.111702127659574,0.0753064798598949,0.25609756097561,NA,0.123456790123457,NA,0.208924949290061,0.282183316168898,0.0775193798449612,0.078239608801956,NA,0.0679611650485437,NA,NA,0.182926829268293,NA,NA,0.228070175438596,NA,NA,0.0804511278195489,0.180232558139535,0.255420054200542,0.0750825082508251
"creatinine","13",0.0851063829787234,0.0569176882661996,0.207317073170732,NA,0.0987654320987654,NA,0.164300202839757,0.232749742533471,NA,0.0611246943765281,NA,0.058252427184466,NA,NA,NA,NA,NA,NA,NA,NA,0.0609022556390977,0.145348837209302,0.207994579945799,0.0354785478547855
"creatinine","14",0.0957446808510638,0.0490367775831874,0.134146341463415,NA,0.0617283950617284,NA,0.162271805273834,0.235839340885685,NA,0.039119804400978,NA,0.0420711974110032,NA,NA,NA,NA,NA,NA,NA,NA,0.0556390977443609,0.0930232558139535,0.209349593495935,0.0239273927392739
"creatinine","15",0.0531914893617021,0.0332749562171629,0.0975609756097561,NA,0.0617283950617284,NA,0.154158215010142,0.211122554067971,NA,0.0244498777506112,NA,0.0323624595469256,NA,NA,NA,NA,NA,NA,NA,NA,0.0360902255639098,0.0755813953488372,0.190379403794038,0.0165016501650165
"creatinine","16",0.0585106382978723,0.0280210157618214,0.0853658536585366,NA,0.0493827160493827,NA,0.109533468559838,0.182286302780639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323308270676692,0.063953488372093,0.15650406504065,0
"creatinine","17",0.0319148936170213,0.0192644483362522,0.0731707317073171,NA,NA,NA,0.111561866125761,0.160659114315139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210526315789474,0.0348837209302326,0.142953929539295,0
"creatinine","18",0.0425531914893617,0.0166374781085814,0.0853658536585366,NA,NA,NA,0.0730223123732252,0.159629248197734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203007518796992,0.0406976744186047,0.12940379403794,0
"creatinine","19",0.0212765957446809,0.0175131348511384,0.0487804878048781,NA,NA,NA,0.0912778904665314,0.133882595262616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0180451127819549,0.0232558139534884,0.118563685636856,0
"creatinine","20",0.0106382978723404,0.00963222416812609,0.024390243902439,NA,0.037037037037037,NA,0.0628803245436105,0.105046343975283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977443609022556,0.0290697674418605,0.0901084010840108,0
"creatinine","21",0.0106382978723404,0.010507880910683,NA,NA,NA,NA,0.0588235294117647,0.102986611740474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105263157894737,0,0.0873983739837398,0
"creatinine","22",0.0106382978723404,0.00700525394045534,NA,NA,NA,NA,0.050709939148073,0.0854788877445932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075187969924812,0,0.0731707317073171,0
"creatinine","23",NA,0.00525394045534151,0.0121951219512195,NA,NA,NA,0.0324543610547667,0.0741503604531411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00451127819548872,0.00581395348837209,0.0596205962059621,0
"creatinine","24",NA,0.00700525394045534,NA,NA,NA,NA,0.0405679513184584,0.0617919670442842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00601503759398496,0,0.0542005420054201,0
"creatinine","25",0.00531914893617021,0.00350262697022767,NA,NA,NA,NA,0.0365111561866126,0.0473738414006179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037593984962406,0,0.043360433604336,0
"creatinine","27",NA,NA,NA,NA,NA,NA,0.0223123732251521,0.0401647785787848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0338753387533875,0
"lactate dehydrogenase (LDH)","n_max",56,361,62,7,54,10,182,761,97,228,0,144,11,0,43,0,0,17,0,0,417,123,953,540
"lactate dehydrogenase (LDH)","0",0.107142857142857,0.149584487534626,0.725806451612903,NA,0.537037037037037,NA,0.131868131868132,0.821287779237845,0.54639175257732,0.0789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143884892086331,0.601626016260163,0.681007345225603,0.131481481481481
"lactate dehydrogenase (LDH)","1",1,1,1,NA,1,NA,0.730769230769231,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,0.943089430894309,0.938090241343127,0.948148148148148
"lactate dehydrogenase (LDH)","2",0.482142857142857,0.354570637119114,0.870967741935484,NA,0.703703703703704,NA,0.89010989010989,0.403416557161629,0.876288659793814,0.635964912280702,NA,0.791666666666667,NA,NA,0.767441860465116,NA,NA,NA,NA,NA,0.371702637889688,0.747967479674797,0.492130115424974,0.698148148148148
"lactate dehydrogenase (LDH)","3",0.714285714285714,0.329639889196676,0.548387096774194,NA,0.62962962962963,NA,1,0.457293035479632,0.690721649484536,0.557017543859649,NA,0.659722222222222,NA,NA,0.790697674418605,NA,NA,NA,NA,NA,0.381294964028777,0.552845528455285,0.55613850996852,0.598148148148148
"lactate dehydrogenase (LDH)","4",0.267857142857143,0.271468144044321,0.580645161290323,NA,0.555555555555556,NA,0.917582417582418,0.398160315374507,0.443298969072165,0.513157894736842,NA,0.541666666666667,NA,NA,0.674418604651163,NA,NA,NA,NA,NA,0.270983213429257,0.536585365853659,0.493179433368311,0.494444444444444
"lactate dehydrogenase (LDH)","5",0.196428571428571,0.232686980609418,0.419354838709677,NA,0.462962962962963,NA,0.846153846153846,0.390275952693824,0.360824742268041,0.478070175438596,NA,0.423611111111111,NA,NA,0.604651162790698,NA,NA,NA,NA,NA,0.227817745803357,0.414634146341463,0.473242392444911,0.427777777777778
"lactate dehydrogenase (LDH)","6",0.142857142857143,0.213296398891967,0.483870967741935,NA,0.407407407407407,NA,0.802197802197802,0.411300919842313,0.402061855670103,0.37719298245614,NA,0.333333333333333,NA,NA,0.627906976744186,NA,NA,NA,NA,NA,0.203836930455636,0.422764227642276,0.481636935991605,0.37037037037037
"lactate dehydrogenase (LDH)","7",0.178571428571429,0.199445983379501,0.306451612903226,NA,0.425925925925926,NA,0.664835164835165,0.385019710906702,0.216494845360825,0.289473684210526,NA,0.201388888888889,NA,NA,0.558139534883721,NA,NA,NA,NA,NA,0.196642685851319,0.341463414634146,0.434417628541448,0.259259259259259
"lactate dehydrogenase (LDH)","8",0.0892857142857143,0.182825484764543,0.290322580645161,NA,0.314814814814815,NA,0.615384615384615,0.331143232588699,0.134020618556701,0.206140350877193,NA,0.201388888888889,NA,NA,0.395348837209302,NA,NA,NA,NA,NA,0.170263788968825,0.284552845528455,0.381951731374607,0.196296296296296
"lactate dehydrogenase (LDH)","9",0.0357142857142857,0.116343490304709,0.225806451612903,NA,0.240740740740741,NA,0.631868131868132,0.337713534822602,0.144329896907216,0.149122807017544,NA,0.152777777777778,NA,NA,0.395348837209302,NA,NA,NA,NA,NA,0.105515587529976,0.219512195121951,0.390346274921301,0.161111111111111
"lactate dehydrogenase (LDH)","10",0.0535714285714286,0.0969529085872576,0.145161290322581,NA,0.277777777777778,NA,0.587912087912088,0.325886990801577,0.11340206185567,0.114035087719298,NA,0.0902777777777778,NA,NA,0.372093023255814,NA,NA,NA,NA,NA,0.0911270983213429,0.195121951219512,0.372507869884575,0.122222222222222
"lactate dehydrogenase (LDH)","11",0.0535714285714286,0.0831024930747922,0.209677419354839,NA,0.203703703703704,NA,0.505494505494505,0.275952693823916,NA,0.0701754385964912,NA,NA,NA,NA,0.325581395348837,NA,NA,NA,NA,NA,0.079136690647482,0.195121951219512,0.316894018887723,0.0555555555555556
"lactate dehydrogenase (LDH)","12",0.0178571428571429,0.0692520775623269,0.0806451612903226,NA,0.166666666666667,NA,0.456043956043956,0.289093298291721,NA,0.0657894736842105,NA,NA,NA,NA,0.255813953488372,NA,NA,NA,NA,NA,0.0623501199040767,0.113821138211382,0.31794333683106,0.0481481481481481
"lactate dehydrogenase (LDH)","13",NA,0.0443213296398892,0.129032258064516,NA,0.12962962962963,NA,0.384615384615385,0.247043363994744,NA,0.0526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383693045563549,0.121951219512195,0.270724029380902,0.0222222222222222
"lactate dehydrogenase (LDH)","14",0.0357142857142857,0.0498614958448753,0.0483870967741935,NA,0.0925925925925926,NA,0.379120879120879,0.228646517739816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0479616306954436,0.0650406504065041,0.25498426023085,0
"lactate dehydrogenase (LDH)","15",NA,0.0304709141274238,0.032258064516129,NA,0.0740740740740741,NA,0.32967032967033,0.223390275952694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026378896882494,0.0487804878048781,0.241343126967471,0
"lactate dehydrogenase (LDH)","16",0.0357142857142857,0.0193905817174515,0.0645161290322581,NA,0.0555555555555556,NA,0.252747252747253,0.183968462549277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215827338129496,0.0569105691056911,0.195173137460651,0
"lactate dehydrogenase (LDH)","17",NA,0.0249307479224377,0.032258064516129,NA,NA,NA,0.225274725274725,0.16688567674113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215827338129496,0.016260162601626,0.176285414480588,0
"lactate dehydrogenase (LDH)","18",0.0178571428571429,0.0193905817174515,0.0161290322580645,NA,NA,NA,0.17032967032967,0.16557161629435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0191846522781775,0.00813008130081301,0.164742917103882,0
"lactate dehydrogenase (LDH)","19",NA,NA,0.0483870967741935,NA,NA,NA,0.192307692307692,0.147174770039422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.024390243902439,0.154249737670514,0
"lactate dehydrogenase (LDH)","20",NA,NA,0.0161290322580645,NA,NA,NA,0.142857142857143,0.113009198423127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00813008130081301,0.117523609653725,0
"lactate dehydrogenase (LDH)","21",NA,NA,NA,NA,NA,NA,0.126373626373626,0.101182654402103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.104931794333683,0
"lactate dehydrogenase (LDH)","22",NA,0.0110803324099723,NA,NA,NA,NA,0.10989010989011,0.0893561103810775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959232613908873,0,0.0923399790136411,0
"lactate dehydrogenase (LDH)","23",NA,NA,NA,NA,NA,NA,0.0824175824175824,0.0827858081471748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0818467995802728,0
"lactate dehydrogenase (LDH)","24",NA,0.0110803324099723,NA,NA,NA,NA,0.0934065934065934,0.0578186596583443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959232613908873,0,0.0640083945435467,0
"cardiac troponin","n_max",81,0,43,4,0,1,0,83,67,0,0,0,25,0,50,0,31,0,0,0,81,47,84,173
"cardiac troponin","0",0.123456790123457,NA,0.627906976744186,NA,NA,NA,NA,0.590361445783133,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.123456790123457,0.574468085106383,0.583333333333333,0.566473988439306
"cardiac troponin","1",1,NA,1,NA,NA,NA,NA,1,0.895522388059702,NA,NA,NA,1,NA,1,NA,0.612903225806452,NA,NA,NA,1,0.914893617021277,0.988095238095238,0.890173410404624
"cardiac troponin","2",0.493827160493827,NA,0.465116279069767,NA,NA,NA,NA,0.686746987951807,0.298507462686567,NA,NA,NA,0.44,NA,0.42,NA,NA,NA,NA,NA,0.493827160493827,0.425531914893617,0.678571428571429,0.300578034682081
"cardiac troponin","3",0.259259259259259,NA,0.348837209302326,NA,NA,NA,NA,0.843373493975904,0.358208955223881,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,0.259259259259259,0.319148936170213,0.833333333333333,0.236994219653179
"cardiac troponin","4",0.197530864197531,NA,0.302325581395349,NA,NA,NA,NA,0.734939759036145,0.253731343283582,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,0.197530864197531,0.276595744680851,0.726190476190476,0.173410404624277
"cardiac troponin","5",0.197530864197531,NA,0.232558139534884,NA,NA,NA,NA,0.614457831325301,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,0.197530864197531,0.212765957446809,0.607142857142857,0.0809248554913295
"cardiac troponin","6",0.160493827160494,NA,0.325581395348837,NA,NA,NA,NA,0.626506024096386,0.149253731343284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160493827160494,0.297872340425532,0.619047619047619,0.0578034682080925
"cardiac troponin","7",0.160493827160494,NA,0.0930232558139535,NA,NA,NA,NA,0.686746987951807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160493827160494,0.0851063829787234,0.678571428571429,0
"cardiac troponin","8",0.148148148148148,NA,0.162790697674419,NA,NA,NA,NA,0.614457831325301,0.164179104477612,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,0.148148148148148,0.148936170212766,0.607142857142857,0.127167630057803
"prothrombin time (PT)","n_max",133,507,84,15,85,8,331,0,86,157,0,0,0,0,27,0,0,19,4,7,640,184,339,300
"prothrombin time (PT)","0",0.0676691729323308,0.167652859960552,0.678571428571429,NA,0.482352941176471,NA,0.141993957703928,NA,0.686046511627907,0.133757961783439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146875,0.532608695652174,0.138643067846608,0.266666666666667
"prothrombin time (PT)","1",1,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0.918478260869565,0.976401179941003,0.9
"prothrombin time (PT)","2",0.278195488721804,0.240631163708087,0.892857142857143,NA,0.717647058823529,NA,0.51963746223565,NA,0.674418604651163,0.719745222929936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2484375,0.739130434782609,0.507374631268437,0.57
"prothrombin time (PT)","3",0.263157894736842,0.232741617357002,0.702380952380952,NA,0.635294117647059,NA,0.586102719033233,NA,0.627906976744186,0.522292993630573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2390625,0.614130434782609,0.572271386430678,0.453333333333333
"prothrombin time (PT)","4",0.165413533834586,0.203155818540434,0.619047619047619,NA,0.576470588235294,NA,0.507552870090634,NA,0.441860465116279,0.477707006369427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1953125,0.548913043478261,0.495575221238938,0.376666666666667
